lambda,  L,     KI,   KII,
3.00000e-02,    8.00000e-01,    2.03450e+00,     7.51273e-01 
3.50000e-02,    8.00000e-01,    1.97799e+00,     7.46030e-01 
4.00000e-02,    8.00000e-01,    1.91805e+00,     7.40638e-01 
4.50000e-02,    8.00000e-01,    1.85409e+00,     7.35081e-01 
5.00000e-02,    8.00000e-01,    1.78537e+00,     7.29341e-01 
5.50000e-02,    8.00000e-01,    1.71086e+00,     7.23396e-01 
6.00000e-02,    8.00000e-01,    1.62914e+00,     7.17220e-01 
6.50000e-02,    8.00000e-01,    1.53815e+00,     7.10777e-01 
7.00000e-02,    8.00000e-01,    1.43464e+00,     7.04021e-01 
7.50000e-02,    8.00000e-01,    1.31308e+00,     6.96889e-01 
8.00000e-02,    8.00000e-01,    1.16248e+00,     6.89282e-01 
8.50000e-02,    8.00000e-01,    9.54492e-01,     6.81034e-01 
8.65000e-02,    8.00000e-01,    8.68936e-01,     6.78390e-01 
8.75000e-02,    8.00000e-01,    8.00182e-01,     6.76571e-01 
8.85000e-02,    8.00000e-01,    7.15933e-01,     6.74698e-01 
8.95000e-02,    8.00000e-01,    6.02717e-01,     6.72759e-01 
9.05000e-02,    8.00000e-01,    4.02988e-01,     6.70732e-01 
0.00000e+00,    1.60000e+00,    2.43879e+00,     2.28728e-01 
5.00000e-03,    1.60000e+00,    2.39798e+00,     2.27189e-01 
1.00000e-02,    1.60000e+00,    2.35574e+00,     2.25618e-01 
1.50000e-02,    1.60000e+00,    2.31192e+00,     2.24013e-01 
2.00000e-02,    1.60000e+00,    2.26637e+00,     2.22370e-01 
2.50000e-02,    1.60000e+00,    2.21890e+00,     2.20689e-01 
3.00000e-02,    1.60000e+00,    2.16930e+00,     2.18965e-01 
3.50000e-02,    1.60000e+00,    2.11731e+00,     2.17196e-01 
4.00000e-02,    1.60000e+00,    2.06261e+00,     2.15377e-01 
4.50000e-02,    1.60000e+00,    2.00482e+00,     2.13504e-01 
5.00000e-02,    1.60000e+00,    1.94344e+00,     2.11572e-01 
5.50000e-02,    1.60000e+00,    1.87787e+00,     2.09575e-01 
6.00000e-02,    1.60000e+00,    1.80728e+00,     2.07504e-01 
6.50000e-02,    1.60000e+00,    1.73058e+00,     2.05352e-01 
7.00000e-02,    1.60000e+00,    1.64623e+00,     2.03105e-01 
7.50000e-02,    1.60000e+00,    1.55195e+00,     2.00749e-01 
8.00000e-02,    1.60000e+00,    1.44413e+00,     1.98264e-01 
8.50000e-02,    1.60000e+00,    1.31644e+00,     1.95620e-01 
9.00000e-02,    1.60000e+00,    1.15592e+00,     1.92773e-01 
9.50000e-02,    1.60000e+00,    9.26368e-01,     1.89641e-01 
9.55000e-02,    1.60000e+00,    8.95781e-01,     1.89307e-01 
9.65000e-02,    1.60000e+00,    8.26883e-01,     1.88623e-01 
9.75000e-02,    1.60000e+00,    7.42924e-01,     1.87917e-01 
9.85000e-02,    1.60000e+00,    6.31487e-01,     1.87183e-01 
9.95000e-02,    1.60000e+00,    4.44707e-01,     1.86413e-01 
0.00000e+00,    3.20000e+00,    2.44946e+00,     -1.32413e-02 
5.00000e-03,    3.20000e+00,    2.40880e+00,     -1.32180e-02 
1.00000e-02,    3.20000e+00,    2.36672e+00,     -1.31949e-02 
1.50000e-02,    3.20000e+00,    2.32309e+00,     -1.31720e-02 
2.00000e-02,    3.20000e+00,    2.27775e+00,     -1.31491e-02 
2.50000e-02,    3.20000e+00,    2.23052e+00,     -1.31265e-02 
3.00000e-02,    3.20000e+00,    2.18118e+00,     -1.31040e-02 
3.50000e-02,    3.20000e+00,    2.12950e+00,     -1.30818e-02 
4.00000e-02,    3.20000e+00,    2.07515e+00,     -1.30599e-02 
4.50000e-02,    3.20000e+00,    2.01776e+00,     -1.30383e-02 
5.00000e-02,    3.20000e+00,    1.95687e+00,     -1.30171e-02 
5.50000e-02,    3.20000e+00,    1.89187e+00,     -1.29963e-02 
6.00000e-02,    3.20000e+00,    1.82199e+00,     -1.29761e-02 
6.50000e-02,    3.20000e+00,    1.74617e+00,     -1.29566e-02 
7.00000e-02,    3.20000e+00,    1.66295e+00,     -1.29379e-02 
7.50000e-02,    3.20000e+00,    1.57018e+00,     -1.29202e-02 
8.00000e-02,    3.20000e+00,    1.46451e+00,     -1.29038e-02 
8.50000e-02,    3.20000e+00,    1.34014e+00,     -1.28891e-02 
9.00000e-02,    3.20000e+00,    1.18555e+00,     -1.28769e-02 
9.50000e-02,    3.20000e+00,    9.70569e-01,     -1.28684e-02 
9.63000e-02,    3.20000e+00,    8.94341e-01,     -1.28671e-02 
9.73000e-02,    3.20000e+00,    8.24597e-01,     -1.28665e-02 
9.83000e-02,    3.20000e+00,    7.39304e-01,     -1.28663e-02 
9.93000e-02,    3.20000e+00,    6.25245e-01,     -1.28665e-02 
1.00300e-01,    3.20000e+00,    4.28564e-01,     -1.28674e-02 
